Parameter;Value;;s;iObs(s);Fit
;;;1.17291461178064;1631.447887;1679.64936121833
;;;1.17532262007835;1632.040982;1679.95369424652
;;;1.17770818456945;1632.650237;1680.26089960788
;;;1.18007130542134;1633.274931;1680.57289307702
;;;1.18241214166926;1633.915028;1680.88984154781
;;;1.184730374605;1634.570333;1681.21430042115
;;;1.1870260050299;1635.240083;1681.54795132574
;;;1.18929903246188;1635.924954;1681.89238842243
;;;1.19154945691779;1636.623328;1682.25037247492
;;;1.19377727837213;1637.33559;1682.62345172151
;;;1.19598233799913;1638.061299;1683.01405270599
;;;1.19816447601035;1638.799776;1683.42442767022
;;;1.20032401143113;1639.550054;1683.85686433418
;;;1.20246046589132;1640.311893;1684.31279475603
;;;1.20457415875163;1641.084333;1684.79496977178
;;;1.20666492985824;1641.866889;1685.30489925754
;;;1.20873278025222;1642.658491;1685.84445715152
;;;1.21077754983655;1643.457691;1686.41423616624
;;;1.21279923890692;1644.264217;1687.01636455623
;;;1.21479784761657;1645.077315;1687.65143858047
;;;1.2167733759001;1645.893662;1688.3193736204
;;;1.21872566443213;1646.715594;1689.02029195039
