Parameter;Value;;s;iObs(s);Fit
;;;0.371723547580201;1982.465101;1982.47534685523
;;;0.372808170037641;1977.735908;1977.73243909996
;;;0.373892474102785;1973.210812;1973.21919595838
;;;0.374976300650972;1968.87661;1968.8720150272
;;;0.376060127327418;1964.720762;1964.72518346813
;;;0.377143476296231;1960.751213;1960.75723162136
;;;0.378226666207615;1956.950456;1956.95276269326
;;;0.379309378519533;1953.30913;1953.31467107019
;;;0.380391931711949;1949.836683;1949.83698212768
;;;0.381474166566608;1946.494215;1946.49353971928
;;;0.382556242259724;1943.29378;1943.29665604499
;;;0.383637840370879;1940.254724;1940.26202948972
;;;0.384719279252517;1937.334962;1937.34223056542
;;;0.385800240763013;1934.547156;1934.54465533685
;;;0.38688104297334;1931.882526;1931.89221170344
;;;0.387961526809933;1929.343836;1929.33859823751
;;;0.389041851617939;1926.921876;1926.91894078699
;;;0.390121698735478;1924.614501;1924.61468457499
;;;0.391201227550191;1922.409206;1922.40547651391
;;;0.392280597273786;1920.319551;1920.31603732038
;;;0.39335964861474;1918.33677;1918.33507891106
;;;0.394438381522139;1916.453713;1916.44735370526
;;;0.395516796160168;1914.67682;1914.66595488309
;;;0.396594892368898;1912.989553;1912.97973286347
;;;0.397672670311235;1911.407788;1911.40782907938
;;;0.398750129933862;1909.924073;1909.90951029774
;;;0.399827271075224;1908.535173;1908.52618064123
;;;0.400904253123746;1907.224117;1907.22533942513
;;;0.40198075763191;1906.024631;1906.02453062059
;;;0.403057102953392;1904.922227;1904.90874943955
;;;0.404133129911677;1903.901237;1903.89753034946
;;;0.405208838556983;1902.989022;1902.97534386196
;;;0.406284069616207;1902.16171;1902.15790659658
;;;0.40735914161437;1901.44137;1901.42797708837
;;;0.408433895123886;1900.810895;1900.79346696369
;;;0.409508330407232;1900.273653;1900.26531439985
;;;0.410582447296387;1899.844115;1899.82991738196
;;;0.411656245730199;1899.509266;1899.49726976068
;;;0.412729725968855;1899.290018;1899.26411490097
;;;0.413802887735119;1899.16821;1899.15161644134
;;;0.414875731180402;1899.160101;1899.13980546303
;;;0.415948415467429;1899.267022;1899.23647654762
;;;0.417020622245649;1899.478308;1899.45192158644
;;;0.41809251072331;1899.814849;1899.794923219
;;;0.419164080727261;1900.274634;1900.25620515493
;;;0.420235332512214;1900.858514;1900.83717784679
;;;0.421306265796524;1901.570578;1901.55346134517
;;;0.422376880833299;1902.419723;1902.40036399347
;;;0.4234471774466;1903.410039;1903.38564595921
;;;0.424517314948139;1904.544876;1904.52196849139
