results;;q;I(q);Fit
1.40500470537446;;0.123218778035669;2323.496172;2346.11628875364
;;0.134484430330948;2223.154848;2230.84997669109
;;0.145739577021515;2149.018653;2147.99947013277
;;0.156983899770614;2095.005817;2089.1656342543
;;0.16821612520082;2057.512424;2049.5914145982
;;0.179435457365942;2034.737738;2026.15848301035
;;0.190641259613451;2026.545085;2018.06970892558
;;0.201832417725642;2034.687931;2026.49447939416
;;0.213008294905333;2063.670864;2055.09735789445
;;0.224167936196142;2122.514106;2111.03273172933
;;0.235310545782136;2231.105184;2210.86847505278
;;0.24643516853263;2442.572329;2407.5149636285
;;0.257541167595122;2902.700156;2861.36097463097
;;0.268627429069643;3816.525832;3783.10705133087
;;0.279693315932238;4843.479138;4806.60472379307
;;0.290737714118951;4835.393812;4805.78910612143
;;0.301760146079812;3755.620778;3700.20957036523
;;0.312759497624586;2743.170973;2639.7363170306
;;0.323735131979021;2200.519499;2103.22797772655
;;0.33468609413098;1946.544065;1882.43038925356
;;0.345611428963204;1818.464814;1781.7910410993
;;0.356510659041201;1746.291038;1727.83569979657
;;0.367382670083742;1702.347899;1696.33559626098
;;0.378226666207615;1674.452391;1677.47339111918
;;0.389041851617939;1656.747308;1666.42663852943
;;0.399827271075224;1646.365637;1660.88591127499
;;0.410582447296387;1642.305081;1659.97664837522
;;0.421306265796524;1645.387648;1664.31985159573
;;0.431998090043932;1659.567597;1676.90165659597
;;0.442656965060687;1696.304884;1706.38196696254
;;0.453282094763408;1781.196039;1773.38214520875
;;0.463872683337787;1933.917313;1901.95122633847
;;0.474428094098678;2074.537986;2044.90687372446
;;0.484947212879189;2080.128151;2079.34409806143
;;0.49542940294955;1999.09064;2014.69627333691
;;0.505874027461083;1918.105783;1937.7996704742
;;0.516279972417444;1858.670057;1879.68859746582
;;0.526646760090737;1817.269178;1839.83868622435
;;0.53697327644932;1788.822487;1814.76088985955
;;0.5472588846414;1769.874121;1804.80181427625
;;0.557502947960469;1757.633503;1814.02635816025
;;0.567704511423778;1748.761899;1840.64310010769
;;0.57786277911573;1738.989238;1860.07737762766
;;0.587977114358548;1724.582559;1839.14741027099
;;0.598046721284598;1704.637626;1782.340121836
;;0.608070644752534;1681.517709;1724.74480065054
;;0.618048407317708;1658.723779;1685.45592065593
;;0.62797889477568;1638.670575;1661.67196439368
;;0.637861788686287;1622.149424;1646.31122843019
;;0.64769597497312;1608.920664;1635.24509861358
;;0.657480816747517;1598.394794;1626.63847907033
;;0.667215677383437;1589.992557;1619.63529609105
;;0.676899760995567;1583.252597;1613.79148403458
;;0.686532112510113;1577.829976;1608.84710439591
;;0.696112413648854;1573.499072;1604.6417519422
;;0.705639550199084;1570.109812;1601.08595711399
;;0.715112885305435;1567.576312;1598.14337464145
;;0.724531941532995;1565.875008;1595.80604376279
;;0.733895763906016;1565.049443;1594.12284877667
;;0.743203715600856;1565.227155;1593.19279657748
;;0.752455000839011;1566.668144;1593.21066558919
;;0.761648982764575;1569.861239;1594.52523406634
;;0.770785024924846;1575.708189;1597.78174137558
;;0.779862331143755;1585.858478;1604.18395569601
;;0.788880264957231;1603.096126;1615.93199580648
;;0.797838030332872;1630.869246;1636.48233880859
;;0.806735149908622;1669.54084;1668.78914025734
;;0.815570827610731;1709.40716;1708.96421451262
;;0.824344267744193;1733.060536;1741.48340288241
;;0.833055151783865;1733.257567;1752.07408379681
;;0.841702365614105;1718.465168;1743.70987483088
;;0.85028559086481;1699.539373;1728.65974302047
;;0.858804031695197;1681.962832;1715.07533135041
;;0.867257210470883;1667.164242;1704.61464300847
;;0.875644172252595;1655.026057;1695.02958928924
;;0.883964598600232;1645.097535;1683.73734618676
;;0.892217534454628;1636.981433;1670.71764511489
;;0.900402661603631;1630.429451;1658.18281225312
;;0.908519184013312;1625.37086;1648.14211925182
;;0.91656646509979;1621.887372;1641.25380811234
;;0.924544027200542;1620.09011;1637.35631878981
;;0.932451074611752;1619.796073;1636.0615921721
;;0.940287129647342;1620.130275;1636.6278664263
;;0.94805171483683;1619.680463;1637.62604587487
;;0.95574403428099;1617.46918;1637.44639792977
;;0.963363451354479;1613.631006;1635.44212643783
;;0.970909647702629;1608.968012;1632.1438155484
;;0.978381827290003;1604.213339;1628.43566116201
;;0.985779671944263;1599.759624;1624.91328472439
;;0.993102226587595;1595.744544;1621.82649407307
;;1.00034917276116;1592.175807;1619.2258620843
;;1.00752003325343;1589.017757;1617.08150116712
;;1.01461417044282;1586.220792;1615.34438787883
;;1.02163094918845;1583.73987;1613.96597771556
;;1.02857004924314;1581.535203;1612.90357997487
;;1.03543067676919;1579.572458;1612.12243448579
;;1.04221251146201;1577.823761;1611.59362045643
;;1.04891507712188;1576.265873;1611.29455369059
;;1.05553773690276;1574.878464;1611.20490468495
;;1.06207985353569;1573.646408;1611.3097150985
;;1.06854126838208;1572.554229;1611.59413909126
;;1.07492118522337;1571.590312;1612.049559853
;;1.08121928578377;1570.744247;1612.6668356763
;;1.08743509253851;1570.008476;1613.4398190378
;;1.09356796821699;1569.374323;1614.36406408926
;;1.09961775533231;1568.836211;1615.43895941006
;;1.10558365611981;1568.389286;1616.66386587554
;;1.11146535350755;1568.027818;1618.04534715677
;;1.11726252845727;1567.749744;1619.59182981379
;;1.12297454432082;1567.550762;1621.32222641254
;;1.12860092385325;1567.429487;1623.26310007477
;;1.13414150766779;1567.384328;1625.45660288072
;;1.13959565934895;1567.414625;1627.95357062464
;;1.14496305998181;1567.518825;1630.80360837023
;;1.15024323274397;1567.698889;1634.02700944169
;;1.15543585868039;1567.954932;1637.57099351603
;;1.16054046073094;1568.289497;1641.28310234541
;;1.16555672019692;1568.705465;1644.91481047155
;;1.1704841597022;1569.20861;1648.18251520261
;;1.17532262007835;1569.803169;1650.86420942064
;;1.18007130542134;1570.494766;1652.88785583005
;;1.184730374605;1571.294761;1654.34754243201
;;1.18929903246188;1572.211519;1655.46139503267
;;1.19377727837213;1573.258882;1656.48498685912
;;1.19816447601035;1574.450273;1657.63584218092
;;1.20246046589132;1575.800968;1659.06043779749
;;1.20666492985824;1577.325617;1660.8355167705
;;1.21077754983655;1579.038732;1662.98315037339
;;1.21479784761657;1580.95195;1665.49888202483
;;1.21872566443213;1583.066586;1668.36257245751
