results;;q;I(q);Fit
10;;0.123218778035669;2323.496172;2331.13476078575
1.15570228134075;;0.134484430330948;2223.154848;2220.91856358764
3.64269747912371;;0.145739577021515;2149.018653;2141.00826987734
0.348195789590975;;0.156983899770614;2095.005817;2084.58262207875
0.693789990112185;;0.16821612520082;2057.512424;2046.78115186241
0.958953186105822;;0.179435457365942;2034.737738;2025.7241744936
4;;0.190641259613451;2026.545085;2021.03538867892
0.221034647275673;;0.201832417725642;2034.687931;2034.3870384592
1.41253044489228;;0.213008294905333;2063.670864;2070.63844452541
0.0821382583852529;;0.224167936196142;2122.514106;2138.99765555626
0;;0.235310545782136;2231.105184;2258.55731385652
0;;0.24643516853263;2442.572329;2477.49935116336
231.8649942104;;0.257541167595122;2902.700156;2932.20630724971
5650.93415245466;;0.268627429069643;3816.525832;3820.06762457276
-0.61670809492576;;0.279693315932238;4843.479138;4826.23636185201
0;;0.290737714118951;4835.393812;4845.52651739286
;;0.301760146079812;3755.620778;3767.51171922809
;;0.312759497624586;2743.170973;2718.40641489837
;;0.323735131979021;2200.519499;2161.26862325111
;;0.33468609413098;1946.544065;1909.72677717307
;;0.345611428963204;1818.464814;1786.2352095589
;;0.356510659041201;1746.291038;1718.26415974752
;;0.367382670083742;1702.347899;1678.2306829374
;;0.378226666207615;1674.452391;1654.02180124607
;;0.389041851617939;1656.747308;1639.64316587024
;;0.399827271075224;1646.365637;1632.23046261656
;;0.410582447296387;1642.305081;1630.8551800288
;;0.421306265796524;1645.387648;1636.55033489998
;;0.431998090043932;1659.567597;1653.8730741959
;;0.442656965060687;1696.304884;1695.19172709726
;;0.453282094763408;1781.196039;1785.30685295733
;;0.463872683337787;1933.917313;1936.03606275241
;;0.474428094098678;2074.537986;2066.86764681143
;;0.484947212879189;2080.128151;2072.1029009994
;;0.49542940294955;1999.09064;1994.97170566069
;;0.505874027461083;1918.105783;1914.88527772854
;;0.516279972417444;1858.670057;1854.89582328714
;;0.526646760090737;1817.269178;1813.01735191982
;;0.53697327644932;1788.822487;1785.12229514208
;;0.5472588846414;1769.874121;1769.43097270251
;;0.557502947960469;1757.633503;1766.44411710466
;;0.567704511423778;1748.761899;1775.72855110109
;;0.57786277911573;1738.989238;1788.11584945444
;;0.587977114358548;1724.582559;1783.85489643972
;;0.598046721284598;1704.637626;1752.04224912507
;;0.608070644752534;1681.517709;1705.79457833673
;;0.618048407317708;1658.723779;1664.3092078511
;;0.62797889477568;1638.670575;1634.45791011657
;;0.637861788686287;1622.149424;1614.01409297443
;;0.64769597497312;1608.920664;1599.45451607043
;;0.657480816747517;1598.394794;1588.47809278668
;;0.667215677383437;1589.992557;1579.80976662123
;;0.676899760995567;1583.252597;1572.75328833377
;;0.686532112510113;1577.829976;1566.89776254303
;;0.696112413648854;1573.499072;1562.0025498263
;;0.705639550199084;1570.109812;1557.92576207706
;;0.715112885305435;1567.576312;1554.60313774777
;;0.724531941532995;1565.875008;1552.02264452324
;;0.733895763906016;1565.049443;1550.24074782915
;;0.743203715600856;1565.227155;1549.39581238696
;;0.752455000839011;1566.668144;1549.76815528062
;;0.761648982764575;1569.861239;1551.88014787602
;;0.770785024924846;1575.708189;1556.74002382717
;;0.779862331143755;1585.858478;1566.25505682377
;;0.788880264957231;1603.096126;1583.77451008399
;;0.797838030332872;1630.869246;1613.56988026173
;;0.806735149908622;1669.54084;1656.23944797882
;;0.815570827610731;1709.40716;1700.17772645611
;;0.824344267744193;1733.060536;1725.08026498444
;;0.833055151783865;1733.257567;1723.54461471845
;;0.841702365614105;1718.465168;1706.30011082787
;;0.85028559086481;1699.539373;1685.90407146355
;;0.858804031695197;1681.962832;1668.30649738216
;;0.867257210470883;1667.164242;1654.77125417997
;;0.875644172252595;1655.026057;1644.58339719572
;;0.883964598600232;1645.097535;1636.23450392143
;;0.892217534454628;1636.981433;1628.2101165678
;;0.900402661603631;1630.429451;1619.90128838505
;;0.908519184013312;1625.37086;1611.94463199843
;;0.91656646509979;1621.887372;1605.60682450263
