Parameter;Value;;s;iObs(s);Fit
cno;0;;0.117582529670113;3664.092589;3804.21904109052
mu;3.75333315046391;;0.123218778035669;3526.837888;3653.36475826372
beta;0.802977145161957;;0.128852798001098;3409.460862;3522.84133122852
a3;3.96272344074599;;0.134484430330948;3308.058094;3409.49347527024
da3;0.570933753035507;;0.140113356677289;3219.749635;3310.79702172192
a3min;3.39178968771049;;0.145739577021515;3136.256505;3224.60247030237
sig3;1;;0.151363250506901;3057.610466;3149.32854724884
u3;0;;0.156983899770614;2989.857498;3083.87022175854
eta;0.795958377613464;;0.162601524577739;2932.231751;3027.08972953847
nu;4;;0.16821612520082;2884.438532;2978.36911808162
alpha;0.197462720391359;;0.173827383023807;2846.501085;2937.14736681157
sig1;0.226825091865843;;0.179435457365942;2818.772822;2903.17693529343
lcc;1.412;;0.185040188988585;2802.122263;2876.41291203464
q;0;;0.190641259613451;2797.52955;2857.01712482575
dan;0;;0.196238669143473;2806.243748;2845.36858162895
k;662.190974345055;;0.201832417725642;2829.532828;2842.12153374484
const1;1892.17028388294;;0.207422345937024;2868.646845;2848.4223536396
const2;-0.071974469149771;;0.213008294905333;2924.228333;2865.62775227457
g;0;;0.218590264431402;2996.336874;2895.47906494467
La;25.3212352695755;;0.224167936196142;3083.893799;2939.99500204227
lm;20.2569882156604;;0.229741469447832;3184.545011;3001.11233408475
kapa;0.25;;0.235310545782136;3294.193596;3080.04645079226
Nm;4.67427145726156;;0.240875165232284;3407.282674;3175.89539988914
N;5.91963691507706;;0.24643516853263;3516.636612;3284.12512679434
Lc;23.4578839640811;;0.251990555699392;3614.24294;3394.35457890001
kapc;0.266429853123057;;0.257541167595122;3691.796106;3489.83348767896
;;;0.263086845133231;3741.767961;3549.38997001854
;;;0.268627429069643;3758.256147;3553.3042878938
;;;0.274162919343727;3737.90731;3491.48298190126
;;;0.279693315932238;3680.42088;3368.63265570883
;;;0.285218141438538;3588.540881;3202.99489473672
;;;0.290737714118951;3467.783898;3018.94509362322
;;;0.296251715733432;3325.572877;2838.47619671314
;;;0.301760146079812;3170.379116;2676.06792482688
;;;0.307262846256027;3010.50305;2538.14316295135
;;;0.312759497624586;2853.425336;2425.2474680072
;;;0.318250418761581;2705.136313;2334.6411937783
;;;0.323735131979021;2569.748622;2262.48172453011
;;;0.329213796545341;2449.7374;2204.9621546797
;;;0.33468609413098;2345.925758;2158.78269300784
;;;0.340152024638723;2257.960628;2121.32759533608
;;;0.345611428963204;2184.683857;2090.57427236873
;;;0.351064466273022;2124.424798;2065.03213989649
;;;0.356510659041201;2075.34243;2043.56225333156
;;;0.361950007193063;2035.614426;2025.34300474696
;;;0.367382670083742;2003.551028;2009.76963791629
;;;0.372808170037641;1977.735908;1996.37622139017
;;;0.378226666207615;1956.950456;1984.83830944673
;;;0.383637840370879;1940.254724;1974.92561977281
;;;0.389041851617939;1926.921876;1966.45728858496
;;;0.394438381522139;1916.453713;1959.36897888155
;;;0.399827271075224;1908.535173;1953.59053209321
;;;0.405208838556983;1902.989022;1949.14314905884
;;;0.410582447296387;1899.844115;1946.09223645475
;;;0.415948415467429;1899.267022;1944.56988511215
;;;0.421306265796524;1901.570578;1944.78066100415
;;;0.426656316507676;1907.265035;1947.01353615858
;;;0.431998090043932;1916.945067;1951.61444148872
;;;0.437331745733121;1931.133687;1958.9925184708
;;;0.442656965060687;1950.499945;1969.5138258332
;;;0.447973748046989;1975.15291;1983.34978421989
;;;0.453282094763408;2004.315082;2000.19715361363
;;;0.458581845944739;2036.007018;2018.95883048306
;;;0.463872683337787;2066.999819;2037.59615927534
;;;0.469154925225927;2093.321695;2053.39072502656
;;;0.474428094098678;2111.308673;2063.70761022143
;;;0.479692190051197;2118.750674;2066.95887460031
;;;0.484947212879189;2115.524007;2063.13907627634
;;;0.490193003591772;2103.379108;2053.60538817307
;;;0.49542940294955;2085.062431;2040.3586505924
;;;0.500656570100094;2063.445239;2025.34013698607
;;;0.505874027461083;2040.841305;2010.04419091084
;;;0.511081934351649;2018.815336;1995.43546889739
;;;0.516279972417444;1998.251423;1982.0436139392
;;;0.521468300695842;1979.500867;1970.09697421683
;;;0.526646760090737;1962.576646;1959.60596041009
;;;0.531815032314615;1947.297391;1950.44610096472
;;;0.53697327644932;1933.379139;1942.3775956206
;;;0.542121333299245;1920.514193;1935.05750900921
;;;0.5472588846414;1908.395814;1928.06998242299
;;;0.552386248655115;1896.741439;1920.95418723261
;;;0.557502947960469;1885.325807;1913.28112512569
;;;0.562609141619755;1873.965814;1904.7271876037
;;;0.567704511423778;1862.551238;1895.15269218846
;;;0.572789057209834;1851.013279;1884.62391252873
;;;0.57786277911573;1839.352162;1873.40075300064
;;;0.582925517873812;1827.605592;1861.85237082136
;;;0.587977114358548;1815.847427;1850.37463647997
;;;0.59301756857933;1804.174552;1839.30866180794
;;;0.598046721284598;1792.696406;1828.89886182234
