Parameter;Value;1-sigma errorCount;2-sigma errorCount;3-sigma errorCount;;s;I;Ifit;abwAbs;abwRel
0.279693315932238;3680.43413991558;;;;;0.279693315932238;3680.42088;3680.43413991558;-0.0132599155763273;-3.60282587472097e-06
0.285218141438538;3588.55668116409;;;;;0.285218141438538;3588.540881;3588.55668116409;-0.0158001640934344;-4.40294944864373e-06
0.290737714118951;3467.79984809838;;;;;0.290737714118951;3467.783898;3467.79984809838;-0.0159500983786529;-4.59950759557189e-06
0.296251715733432;3325.61213305015;;;;;0.296251715733432;3325.572877;3325.61213305015;-0.0392560501541084;-1.180429706581e-05
0.301760146079812;3170.37563478052;;;;;0.301760146079812;3170.379116;3170.37563478052;0.00348121947899926;1.09804517113759e-06
0.307262846256027;3010.51422545966;;;;;0.307262846256027;3010.50305;3010.51422545966;-0.0111754596559877;-3.71215689550212e-06
0.312759497624586;2853.4650526161;;;;;0.312759497624586;2853.425336;2853.4650526161;-0.0397166161023961;-1.39189260014323e-05
0.318250418761581;2705.15690847045;;;;;0.318250418761581;2705.136313;2705.15690847045;-0.0205954704506439;-7.61346862694823e-06
0.323735131979021;2569.78489977216;;;;;0.323735131979021;2569.748622;2569.78489977216;-0.0362777721634302;-1.41172454974198e-05
0.329213796545341;2449.75108019251;;;;;0.329213796545341;2449.7374;2449.75108019251;-0.0136801925123109;-5.58435059705212e-06
0.33468609413098;2345.92414831689;;;;;0.33468609413098;2345.925758;2345.92414831689;0.00160968311047327;6.86161147676554e-07
0.340152024638723;2257.98482852021;;;;;0.340152024638723;2257.960628;2257.98482852021;-0.0242005202057953;-1.07178663373024e-05
0.345611428963204;2184.6965576344;;;;;0.345611428963204;2184.683857;2184.6965576344;-0.0127006343996072;-5.81348846374857e-06
0.351064466273022;2124.4233235239;;;;;0.351064466273022;2124.424798;2124.4233235239;0.00147447610288509;6.9405897741036e-07
0.356510659041201;2075.34151956207;;;;;0.356510659041201;2075.34243;2075.34151956207;0.000910437930542685;4.38692871779567e-07
0.361950007193063;2035.62492667399;;;;;0.361950007193063;2035.614426;2035.62492667399;-0.010500673991146;-5.15847886369123e-06
0.367382670083742;2003.55124223558;;;;;0.367382670083742;2003.551028;2003.55124223558;-0.000214235580642708;-1.06927938269964e-07
0.372808170037641;1977.74081544466;;;;;0.372808170037641;1977.735908;1977.74081544466;-0.0049074446612849;-2.48134477481758e-06
0.378226666207615;1956.94024824584;;;;;0.378226666207615;1956.950456;1956.94024824584;0.0102077541644121;5.21615359914462e-06
0.383637840370879;1940.23825513366;;;;;0.383637840370879;1940.254724;1940.23825513366;0.0164688663412562;8.48799187938801e-06
0.389041851617939;1926.91954762678;;;;;0.389041851617939;1926.921876;1926.91954762678;0.00232837322050727;1.20833815294091e-06
0.394438381522139;1916.44362349599;;;;;0.394438381522139;1916.453713;1916.44362349599;0.0100895040125124;5.264673988248e-06
0.399827271075224;1908.51025367406;;;;;0.399827271075224;1908.535173;1908.51025367406;0.0249193259426193;1.30567810827656e-05
0.405208838556983;1902.97214637406;;;;;0.405208838556983;1902.989022;1902.97214637406;0.0168756259370184;8.86795758773348e-06
0.410582447296387;1899.83012251552;;;;;0.410582447296387;1899.844115;1899.83012251552;0.0139924844831967;7.36506978268408e-06
0.415948415467429;1899.23888603913;;;;;0.415948415467429;1899.267022;1899.23888603913;0.0281359608707135;1.4814115416528e-05
0.421306265796524;1901.55494258685;;;;;0.421306265796524;1901.570578;1901.55494258685;0.0156354131518128;8.22236804287199e-06
0.426656316507676;1907.24490684729;;;;;0.426656316507676;1907.265035;1907.24490684729;0.0201281527113224;1.05534114776672e-05
0.431998090043932;1916.92442973293;;;;;0.431998090043932;1916.945067;1916.92442973293;0.0206372670686505;1.07657060308711e-05
0.437331745733121;1931.10831723599;;;;;0.437331745733121;1931.133687;1931.10831723599;0.0253697640096107;1.31372385974077e-05
0.442656965060687;1950.48310503479;;;;;0.442656965060687;1950.499945;1950.48310503479;0.0168399652075095;8.63366607657583e-06
0.447973748046989;1975.1362039087;;;;;0.447973748046989;1975.15291;1975.1362039087;0.0167060913036039;8.45812555525329e-06
0.453282094763408;2004.30195821716;;;;;0.453282094763408;2004.315082;2004.30195821716;0.0131237828397843;6.54776434984902e-06
0.458581845944739;2036.00326284924;;;;;0.458581845944739;2036.007018;2036.00326284924;0.00375515076461852;1.84437024598631e-06
0.463872683337787;2067.00339504297;;;;;0.463872683337787;2066.999819;2067.00339504297;-0.00357604296777936;-1.73006448036818e-06
0.469154925225927;2093.32823631472;;;;;0.469154925225927;2093.321695;2093.32823631472;-0.00654131472356312;-3.12484924757975e-06
0.474428094098678;2111.31078120464;;;;;0.474428094098678;2111.308673;2111.31078120464;-0.00210820464008066;-9.98529806200752e-07
0.479692190051197;2118.75020296589;;;;;0.479692190051197;2118.750674;2118.75020296589;0.00047103410543059;2.22316911192445e-07
0.484947212879189;2115.51420754482;;;;;0.484947212879189;2115.524007;2115.51420754482;0.00979945518110981;4.63216448912168e-06
0.490193003591772;2103.36100181271;;;;;0.490193003591772;2103.379108;2103.36100181271;0.018106187293597;8.60814259528008e-06
0.49542940294955;2085.04270925706;;;;;0.49542940294955;2085.062431;2085.04270925706;0.019721742944057;9.45858629978694e-06
0.500656570100094;2063.41220303707;;;;;0.500656570100094;2063.445239;2063.41220303707;0.0330359629283521;1.60100991797399e-05
0.505874027461083;2040.80328354126;;;;;0.505874027461083;2040.841305;2040.80328354126;0.038021458740559;1.86302867584106e-05
0.511081934351649;2018.77984091981;;;;;0.511081934351649;2018.815336;2018.77984091981;0.0354950801881841;1.75821332220077e-05
0.516279972417444;1998.21868962959;;;;;0.516279972417444;1998.251423;1998.21868962959;0.032733370406504;1.63810069292287e-05
0.521468300695842;1979.46511157805;;;;;0.521468300695842;1979.500867;1979.46511157805;0.0357554219538088;1.80628473318111e-05
0.526646760090737;1962.53734131761;;;;;0.526646760090737;1962.576646;1962.53734131761;0.0393046823949135;2.00270814773129e-05
0.531815032314615;1947.25386956023;;;;;0.531815032314615;1947.297391;1947.25386956023;0.0435214397728032;2.2349662652428e-05
0.53697327644932;1933.33617423798;;;;;0.53697327644932;1933.379139;1933.33617423798;0.0429647620169362;2.22226262558925e-05
0.542121333299245;1920.46771606779;;;;;0.542121333299245;1920.514193;1920.46771606779;0.0464769322113625;2.42002544843273e-05
0.5472588846414;1908.34298432799;;;;;0.5472588846414;1908.395814;1908.34298432799;0.0528296720126491;2.76827645633523e-05
0.552386248655115;1896.68139400785;;;;;0.552386248655115;1896.741439;1896.68139400785;0.0600449921473682;3.16569200802747e-05
0.557502947960469;1885.25942128055;;;;;0.557502947960469;1885.325807;1885.25942128055;0.0663857194490447;3.52118022267356e-05
0.562609141619755;1873.89689361569;;;;;0.562609141619755;1873.965814;1873.89689361569;0.0689203843126052;3.6777823692255e-05
0.567704511423778;1862.47442495364;;;;;0.567704511423778;1862.551238;1862.47442495364;0.0768130463604848;4.12407695387571e-05
0.572789057209834;1850.93200846366;;;;;0.572789057209834;1851.013279;1850.93200846366;0.0812705363421173;4.39059715368565e-05
0.57786277911573;1839.26633567521;;;;;0.57786277911573;1839.352162;1839.26633567521;0.0858263247873765;4.66611704710501e-05
0.582925517873812;1827.51776524905;;;;;0.582925517873812;1827.605592;1827.51776524905;0.0878267509503985;4.80556370230227e-05
0.587977114358548;1815.76269119155;;;;;0.587977114358548;1815.847427;1815.76269119155;0.0847358084547523;4.66646080473546e-05
0.59301756857933;1804.09028840067;;;;;0.59301756857933;1804.174552;1804.09028840067;0.0842635993265048;4.6704793188162e-05
0.598046721284598;1792.61115332532;;;;;0.598046721284598;1792.696406;1792.61115332532;0.0852526746823514;4.7555556198483e-05
0.603064413302678;1781.43526614749;;;;;0.603064413302678;1781.512227;1781.43526614749;0.0769608525049534;4.31997329788483e-05
0.608070644752534;1770.64849132796;;;;;0.608070644752534;1770.724328;1770.64849132796;0.075836672038804;4.28280511198827e-05
0.61306525637554;1760.34442796534;;;;;0.61306525637554;1760.413909;1760.34442796534;0.0694810346551549;3.9468578554133e-05
0.618048407317708;1750.57536254802;;;;;0.618048407317708;1750.641049;1750.57536254802;0.0656864519819464;3.75213708255429e-05
0.623019620177313;1741.38804282858;;;;;0.623019620177313;1741.448124;1741.38804282858;0.0600811714189149;3.45006954791809e-05
0.62797889477568;1732.80618996905;;;;;0.62797889477568;1732.861903;1732.80618996905;0.0557130309466629;3.21508776032356e-05
0.632926390447786;1724.82825728843;;;;;0.632926390447786;1724.879549;1724.82825728843;0.0512917115711389;2.97364019423126e-05
0.637861788686287;1717.44575192813;;;;;0.637861788686287;1717.492461;1717.44575192813;0.0467090718682357;2.71960855310186e-05
0.642784930523563;1710.64063579906;;;;;0.642784930523563;1710.682127;1710.64063579906;0.0414912009409818;2.42541850915017e-05
0.64769597497312;1704.38171926464;;;;;0.64769597497312;1704.419917;1704.38171926464;0.0381977353590628;2.24109886173448e-05
0.652594603676149;1698.63765020578;;;;;0.652594603676149;1698.672893;1698.63765020578;0.0352427942243594;2.07472517926142e-05
0.657480816747517;1693.37028042031;;;;;0.657480816747517;1693.402794;1693.37028042031;0.0325135796899758;1.92001452963091e-05
0.662354614078564;1688.5458414113;;;;;0.662354614078564;1688.575228;1688.5458414113;0.0293865886997082;1.74031859596298e-05
0.667215677383437;1684.1290189381;;;;;0.667215677383437;1684.157087;1684.1290189381;0.0280680619039231;1.66659405589777e-05
0.672064165786292;1680.0886691176;;;;;0.672064165786292;1680.115467;1680.0886691176;0.0267978824035708;1.59500242274544e-05
0.676899760995567;1676.39556926744;;;;;0.676899760995567;1676.421534;1676.39556926744;0.025964732555849;1.54881883996659e-05
0.68172246295884;1673.02601837411;;;;;0.68172246295884;1673.050632;1673.02601837411;0.0246136258856495;1.47118236680177e-05
0.686532112510113;1669.95788624756;;;;;0.686532112510113;1669.98159;1669.95788624756;0.0237037524427706;1.41940202123848e-05
0.691328868897289;1667.17518141431;;;;;0.691328868897289;1667.197023;1667.17518141431;0.0218415856884349;1.31007825632585e-05
0.696112413648854;1664.66200092628;;;;;0.696112413648854;1664.683193;1664.66200092628;0.0211920737215223;1.27303944742369e-05
0.700882587730433;1662.40911071607;;;;;0.700882587730433;1662.428906;1662.40911071607;0.0197952839268964;1.19074469022114e-05
0.705639550199084;1660.41247921322;;;;;0.705639550199084;1660.43142;1660.41247921322;0.0189407867803766;1.14071478967656e-05
0.710382982735262;1658.66542711755;;;;;0.710382982735262;1658.683127;1658.66542711755;0.0176998824524617;1.06710450985746e-05
0.715112885305435;1657.17096626719;;;;;0.715112885305435;1657.189909;1657.17096626719;0.0189427328084548;1.14306348992225e-05
0.719829257955474;1655.9352597068;;;;;0.719829257955474;1655.953164;1655.9352597068;0.0179042932049924;1.08120770527979e-05
0.724531941532995;1654.9658653159;;;;;0.724531941532995;1654.982935;1654.9658653159;0.0170696840989422;1.03141148696752e-05
0.729220776915018;1654.2742389884;;;;;0.729220776915018;1654.291719;1654.2742389884;0.0174800115987637;1.05664626123681e-05
0.733895763906016;1653.88282751231;;;;;0.733895763906016;1653.899947;1653.88282751231;0.0171194876913887;1.03509814619933e-05
0.738556743496573;1653.81303068673;;;;;0.738556743496573;1653.828314;1653.81303068673;0.0152833132701744;9.24117282356215e-06
0.743203715600856;1654.09078419546;;;;;0.743203715600856;1654.105593;1654.09078419546;0.0148088045368695;8.95275646218645e-06
0.747836361970102;1654.75129868475;;;;;0.747836361970102;1654.765575;1654.75129868475;0.0142763152480256;8.62739439574433e-06
0.752455000839011;1655.83528773867;;;;;0.752455000839011;1655.849361;1655.83528773867;0.0140732613299406;8.49911934105012e-06
0.757059154692793;1657.3883945904;;;;;0.757059154692793;1657.401204;1657.3883945904;0.0128094096007771;7.72861125590032e-06
0.761648982764575;1659.45880951456;;;;;0.761648982764575;1659.470837;1659.45880951456;0.0120274854443778;7.2477835561854e-06
0.766224325965976;1662.09609220171;;;;;0.766224325965976;1662.109309;1662.09609220171;0.0132167982912961;7.95182255446719e-06
0.770785024924846;1665.34992865205;;;;;0.770785024924846;1665.361544;1665.34992865205;0.01161534794619;6.97467044801054e-06
0.775331079662131;1669.25827524023;;;;;0.775331079662131;1669.269059;1669.25827524023;0.0107837597740854;6.46016872830889e-06
0.779862331143755;1673.84018042713;;;;;0.779862331143755;1673.849945;1673.84018042713;0.00976457286674304;5.83360109184879e-06
0.784378779344214;1679.0855801941;;;;;0.784378779344214;1679.093406;1679.0855801941;0.00782580590134785;4.66073291300142e-06
0.788880264957231;1684.93914491102;;;;;0.788880264957231;1684.94652;1684.93914491102;0.00737508898373562;4.37704633126019e-06
0.793366628946414;1691.29049910133;;;;;0.793366628946414;1691.297276;1691.29049910133;0.00677689867234221;4.00692342411259e-06
0.797838030332872;1697.96702436824;;;;;0.797838030332872;1697.973309;1697.96702436824;0.00628463176258265;3.7012547425047e-06
0.802294150994992;1704.7295190856;;;;;0.802294150994992;1704.736071;1704.7295190856;0.00655191439955161;3.84335998458004e-06
0.806735149908622;1711.28992025239;;;;;0.806735149908622;1711.296903;1711.28992025239;0.00698274760884487;4.08038347793637e-06
0.811160708774231;1717.33234839926;;;;;0.811160708774231;1717.339844;1717.33234839926;0.00749560073518296;4.36465779407082e-06
0.815570827610731;1722.54845487791;;;;;0.815570827610731;1722.556641;1722.54845487791;0.00818612208786362;4.75230938305246e-06
0.819965347228773;1726.67953151873;;;;;0.819965347228773;1726.688452;1726.67953151873;0.00892048127275302;5.16623671306804e-06
0.824344267744193;1729.5459351102;;;;;0.824344267744193;1729.557888;1729.5459351102;0.0119528897962482;6.91095098879292e-06
0.82870758890281;1731.07083707372;;;;;0.82870758890281;1731.085347;1731.07083707372;0.0145099262836084;8.38198203731221e-06
0.833055151783865;1731.27755883293;;;;;0.833055151783865;1731.294173;1731.27755883293;0.0166141670677007;9.59638594457436e-06
0.837386637873353;1730.27693268502;;;;;0.837386637873353;1730.294727;1730.27693268502;0.0177943149831208;1.02839792004526e-05
0.841702365614105;1728.24048271542;;;;;0.841702365614105;1728.261661;1728.24048271542;0.0211782845815378;1.22540961588442e-05
0.84600201658557;1725.37352630868;;;;;0.84600201658557;1725.39574;1725.37352630868;0.0222136913214399;1.28745486072893e-05
0.85028559086481;1721.88511371489;;;;;0.85028559086481;1721.909099;1721.88511371489;0.0239852851104843;1.39294723074602e-05
0.854552929195541;1717.96908990903;;;;;0.854552929195541;1717.99471;1717.96908990903;0.0256200909698237;1.49127880433483e-05
0.858804031695197;1713.79705656743;;;;;0.858804031695197;1713.822963;1713.79705656743;0.0259064325703093;1.51161660974368e-05
0.863038898220686;1709.50562653551;;;;;0.863038898220686;1709.532261;1709.50562653551;0.0266344644885521;1.55799718415212e-05
0.867257210470883;1705.20239198783;;;;;0.867257210470883;1705.229979;1705.20239198783;0.0275870121704429;1.61778836345704e-05
0.871458968516475;1700.96885934106;;;;;0.871458968516475;1700.996206;1700.96885934106;0.0273466589378586;1.60768488732647e-05
0.875644172252595;1696.86213351516;;;;;0.875644172252595;1696.889384;1696.86213351516;0.0272504848448989;1.60590814591948e-05
0.879812662572537;1692.9223036158;;;;;0.879812662572537;1692.94899;1692.9223036158;0.026686384204595;1.57632535665443e-05
0.883964598600232;1689.17662867674;;;;;0.883964598600232;1689.202919;1689.17662867674;0.0262903232583085;1.55637448660533e-05
0.888099502801337;1685.64103397145;;;;;0.888099502801337;1685.666202;1685.64103397145;0.0251680285487055;1.49306123115266e-05
0.892217534454628;1682.32497165182;;;;;0.892217534454628;1682.349341;1682.32497165182;0.0243693481752416;1.44853078854338e-05
0.896318693551932;1679.23380565312;;;;;0.896318693551932;1679.256167;1679.23380565312;0.0223613468781423;1.33162213827631e-05
0.900402661603631;1676.36579377394;;;;;0.900402661603631;1676.38686;1676.36579377394;0.0210662260558365;1.25664466588795e-05
0.904469438735102;1673.71878726227;;;;;0.904469438735102;1673.738851;1673.71878726227;0.0200637377322437;1.19873764776723e-05
0.908519184013312;1671.28588679273;;;;;0.908519184013312;1671.304327;1671.28588679273;0.0184402072657122;1.10334227990736e-05
0.912551420024611;1669.056997732;;;;;0.912551420024611;1669.073852;1669.056997732;0.0168542680000883;1.00979761799589e-05
0.91656646509979;1667.01837829352;;;;;0.91656646509979;1667.033332;1667.01837829352;0.0149537064814922;8.9702504409745e-06
0.92056400076583;1665.15357754632;;;;;0.92056400076583;1665.166769;1665.15357754632;0.0131914536805198;7.92200152327191e-06
0.924544027200542;1663.44113657512;;;;;0.924544027200542;1663.4527;1663.44113657512;0.0115634248752485;6.95145998154834e-06
0.928506385159294;1661.85769480266;;;;;0.928506385159294;1661.867743;1661.85769480266;0.0100481973438491;6.04632792601781e-06
0.932451074611752;1660.37785383715;;;;;0.932451074611752;1660.385654;1660.37785383715;0.00780016285057172;4.69780188221966e-06
0.936378095538437;1658.97408224757;;;;;0.936378095538437;1658.980923;1658.97408224757;0.0068407524347549;4.1234666052606e-06
0.940287129647342;1657.62094668271;;;;;0.940287129647342;1657.625996;1657.62094668271;0.00504931728914926;3.04611372006334e-06
0.944178495214498;1656.29455005627;;;;;0.944178495214498;1656.297829;1656.29455005627;0.00327894373003801;1.97968244154355e-06
0.94805171483683;1654.97401937048;;;;;0.94805171483683;1654.976397;1654.97401937048;0.0023776295222433;1.43665464145184e-06
0.951906947588408;1653.64579370154;;;;;0.951906947588408;1653.646096;1653.64579370154;0.000302298459700978;1.82807228482689e-07
0.95574403428099;1652.29877744835;;;;;0.95574403428099;1652.298556;1652.29877744835;-0.000221448350430364;-1.34024416850222e-07
0.959562975053257;1650.92983782042;;;;;0.959562975053257;1650.928412;1650.92983782042;-0.00142582042167305;-8.6364763687467e-07
0.963363451354479;1649.53935105241;;;;;0.963363451354479;1649.53659;1649.53935105241;-0.00276105241141522;-1.67383520205225e-06
0.967145781685408;1648.13204826994;;;;;0.967145781685408;1648.128063;1648.13204826994;-0.00398526994104031;-2.41805842064611e-06
0.970909647702629;1646.71571555725;;;;;0.970909647702629;1646.711078;1646.71571555725;-0.00463755725263582;-2.8162543597316e-06
0.974655049262042;1645.29946568091;;;;;0.974655049262042;1645.2936;1645.29946568091;-0.00586568090830042;-3.56512716532807e-06
0.978381827290003;1643.89280318617;;;;;0.978381827290003;1643.885824;1643.89280318617;-0.00697918617356663;-4.24554191761595e-06
0.982090140973212;1642.50556090527;;;;;0.982090140973212;1642.4979;1642.50556090527;-0.00766090527326924;-4.66417964569041e-06
0.985779671944263;1641.14655500423;;;;;0.985779671944263;1641.137755;1641.14655500423;-0.00880000422944249;-5.36213623910108e-06
0.989450261059108;1639.8228040205;;;;;0.989450261059108;1639.813148;1639.8228040205;-0.00965602050496273;-5.88848828096037e-06
0.993102226587595;1638.54111220504;;;;;0.993102226587595;1638.530648;1638.54111220504;-0.0104642050441726;-6.38633464497306e-06
0.996735250306225;1637.3056075093;;;;;0.996735250306225;1637.294389;1637.3056075093;-0.0112185092996242;-6.85185839210996e-06
1.00034917276116;1636.1204588504;;;;;1.00034917276116;1636.108752;1636.1204588504;-0.0117068503964219;-7.15530088211516e-06
1.00394415355946;1634.98832510474;;;;;1.00394415355946;1634.975362;1634.98832510474;-0.0129631047386738;-7.92862390465416e-06
1.00752003325343;1633.91035852007;;;;;1.00752003325343;1633.896891;1633.91035852007;-0.0134675200708898;-8.24257647166905e-06
1.01107681139717;1632.88679458199;;;;;1.01107681139717;1632.872135;1632.88679458199;-0.0146595819855975;-8.97778930228206e-06
1.01461417044282;1631.91806152113;;;;;1.01461417044282;1631.902625;1631.91806152113;-0.0154365211308232;-9.4592170478451e-06
1.0181322693218;1631.00339485944;;;;;1.0181322693218;1630.987559;1631.00339485944;-0.0158358594360379;-9.7093686267891e-06
1.02163094918845;1630.14303493675;;;;;1.02163094918845;1630.125754;1630.14303493675;-0.0172809367518312;-1.06009838255897e-05
1.02511020896693;1629.3346591299;;;;;1.02511020896693;1629.316676;1629.3346591299;-0.0179831299030866;-1.10372220256381e-05
1.02857004924314;1628.57770239324;;;;;1.02857004924314;1628.55895;1628.57770239324;-0.0187523932440854;-1.15147156595623e-05
1.03201015257821;1627.87007655075;;;;;1.03201015257821;1627.851301;1627.87007655075;-0.0187755507529346;-1.1533947075756e-05
1.03543067676919;1627.21183573115;;;;;1.03543067676919;1627.191733;1627.21183573115;-0.0201027311468351;-1.23542485738742e-05
1.03883162234683;1626.60036710168;;;;;1.03883162234683;1626.579476;1626.60036710168;-0.0208911016782167;-1.28435788023042e-05
1.04221251146201;1626.03399398669;;;;;1.04221251146201;1626.013036;1626.03399398669;-0.0209579866866534;-1.28891873697459e-05
1.04557382235529;1625.51297746016;;;;;1.04557382235529;1625.490739;1625.51297746016;-0.0222384601604517;-1.36810746606485e-05
1.04891507712188;1625.03341192399;;;;;1.04891507712188;1625.010678;1625.03341192399;-0.0227339239895628;-1.39900151410345e-05
1.05223643495815;1624.59563174334;;;;;1.05223643495815;1624.572549;1624.59563174334;-0.0230827433356353;-1.42085026303342e-05
1.05553773690276;1624.19798649007;;;;;1.05553773690276;1624.173978;1624.19798649007;-0.0240084900701731;-1.47819694166859e-05
1.0588188234;1623.8386886352;;;;;1.0588188234;1623.814167;1623.8386886352;-0.0245216351993349;-1.51012570882041e-05
1.06207985353569;1623.51681938629;;;;;1.06207985353569;1623.491572;1623.51681938629;-0.0252473862867646;-1.55512887915162e-05
1.06532066870854;1623.23096264864;;;;;1.06532066870854;1623.204925;1623.23096264864;-0.0260376486439782;-1.60408881484746e-05
1.06854126838208;1622.98039387363;;;;;1.06854126838208;1622.954002;1622.98039387363;-0.0263918736343385;-1.62616276258078e-05
1.07174133452084;1622.76371798392;;;;;1.07174133452084;1622.736504;1622.76371798392;-0.0272139839185002;-1.67704269001273e-05
1.07492118522337;1622.57997692443;;;;;1.07492118522337;1622.552387;1622.57997692443;-0.0275899244268203;-1.7004026894831e-05
1.07808050223973;1622.42856423237;;;;;1.07808050223973;1622.400448;1622.42856423237;-0.0281162323649369;-1.73300200943589e-05
1.08121928578377;1622.30795927825;;;;;1.08121928578377;1622.279151;1622.30795927825;-0.028808278254246;-1.7757904511371e-05
1.08433753552048;1622.21773329565;;;;;1.08433753552048;1622.188245;1622.21773329565;-0.0294882956466154;-1.81780972322453e-05
1.08743509253851;1622.15658680228;;;;;1.08743509253851;1622.126625;1622.15658680228;-0.0299618022843333;-1.84706926219976e-05
1.0905119566594;1622.1240088733;;;;;1.0905119566594;1622.093522;1622.1240088733;-0.0304868732982868;-1.87947691577593e-05
1.09356796821699;1622.1190207521;;;;;1.09356796821699;1622.088786;1622.1190207521;-0.0302347521014781;-1.86393940716622e-05
1.09660328755109;1622.14104791101;;;;;1.09660328755109;1622.109692;1622.14104791101;-0.0313559110074948;-1.93303271425708e-05
1.09961775533231;1622.18953166559;;;;;1.09961775533231;1622.157855;1622.18953166559;-0.0316766655889751;-1.95274864843379e-05
1.10261121119043;1622.263613576;;;;;1.10261121119043;1622.230975;1622.263613576;-0.032638576002455;-2.01195615824405e-05
1.10558365611981;1622.36255868419;;;;;1.10558365611981;1622.329862;1622.36255868419;-0.0326966841898866;-2.01541529597306e-05
1.10853508990219;1622.48546318969;;;;;1.10853508990219;1622.452148;1622.48546318969;-0.0333151896875279;-2.05338503995915e-05
1.11146535350755;1622.63223996717;;;;;1.11146535350755;1622.598334;1622.63223996717;-0.0339059671682662;-2.08960939117211e-05
1.11437444653861;1622.80181468132;;;;;1.11437444653861;1622.767858;1622.80181468132;-0.0339566813233887;-2.09251626201415e-05
1.11726252845727;1622.99360101014;;;;;1.11726252845727;1622.959628;1622.99360101014;-0.0339730101413807;-2.09327512251467e-05
1.12012912132449;1623.20799106359;;;;;1.12012912132449;1623.173161;1623.20799106359;-0.0348300635866963;-2.14580085622154e-05
1.12297454432082;1623.44355538673;;;;;1.12297454432082;1623.408358;1623.44355538673;-0.0351973867316246;-2.16811663917925e-05
1.1257984782953;1623.70003678181;;;;;1.1257984782953;1623.6644;1623.70003678181;-0.0356367818078525;-2.19483667978755e-05
