Parameter;Value;;s;iObs(s);Fit
cno;0;;0.117582529670113;3664.092589;3635.5599773923
mu;3.75328341443267;;0.123218778035669;3526.837888;3486.60599561658
beta;0.802983819595323;;0.128852798001098;3409.460862;3357.87998132814
a3;3.96272169906515;;0.134484430330948;3308.058094;3246.41890560128
da3;0.570918105790405;;0.140113356677289;3219.749635;3149.69447899877
a3min;3.39180359327475;;0.145739577021515;3136.256505;3065.42180805767
sig3;1;;0.151363250506901;3057.610466;2992.20893453435
u3;0;;0.156983899770614;2989.857498;2928.70425875598
eta;0.795955927780897;;0.162601524577739;2932.231751;2874.01626742806
nu;4;;0.16821612520082;2884.438532;2827.41071620334
alpha;0.2;;0.173827383023807;2846.501085;2788.30908492209
sig1;0.1;;0.179435457365942;2818.772822;2756.44439984355
lcc;1.412;;0.185040188988585;2802.122263;2731.85551471984
q;0;;0.190641259613451;2797.52955;2714.57303199596
dan;0;;0.196238669143473;2806.243748;2705.09804857771
k;561.052095601867;;0.201832417725642;2829.532828;2704.01287010046
const1;1603.20608352665;;0.207422345937024;2868.646845;2712.47730731734
const2;0;;0.213008294905333;2924.228333;2731.79964121143
g;0;;0.218590264431402;2996.336874;2763.80213726179
La;25;;0.224167936196142;3083.893799;2810.44350950604
lm;20;;0.229741469447832;3184.545011;2873.69305542292
kapa;0.25;;0.235310545782136;3294.193596;2954.66257533129
Nm;4.67417066551129;;0.240875165232284;3407.282674;3052.62186005877
N;5.91952577179969;;0.24643516853263;3516.636612;3162.85839831093
Lc;23.4574332240861;;0.251990555699392;3614.24294;3275.09120693113
kapc;0.266433383675385;;0.257541167595122;3691.796106;3372.58350076742
;;;0.263086845133231;3741.767961;3434.07694088619
;;;0.268627429069643;3758.256147;3439.94180467305
;;;0.274162919343727;3737.90731;3379.98540377147
;;;0.279693315932238;3680.42088;3258.95533459591
;;;0.285218141438538;3588.540881;3095.10065952512
;;;0.290737714118951;3467.783898;2912.81007177424
;;;0.296251715733432;3325.572877;2734.04206190274
;;;0.301760146079812;3170.379116;2573.27561911614
;;;0.307262846256027;3010.50305;2436.96888355134
;;;0.312759497624586;2853.425336;2325.60184137819
;;;0.318250418761581;2705.136313;2236.46690447286
;;;0.323735131979021;2569.748622;2165.73129845329
;;;0.329213796545341;2449.7374;2109.5645782864
;;;0.33468609413098;2345.925758;2064.64172435643
;;;0.340152024638723;2257.960628;2028.41000201022
;;;0.345611428963204;2184.683857;1998.75939470628
;;;0.351064466273022;2124.424798;1974.22867045733
;;;0.356510659041201;2075.34243;1953.68698901217
;;;0.361950007193063;2035.614426;1936.27371885672
;;;0.367382670083742;2003.551028;1921.4078265353
