Parameter;Value;1-sigma errorCount;2-sigma errorCount;3-sigma errorCount;;s;I;Ifit;abwAbs;abwRel
0.190641259613451;2797.55701172198;;;;;0.190641259613451;2797.52955;2797.55701172198;-0.0274617219806714;-9.81641891170423e-06
0.191761059881593;2798.1761114922;;;;;0.191761059881593;2798.159859;2798.1761114922;-0.0162524921975091;-5.80827866043272e-06
0.192880700977079;2799.34882047221;;;;;0.192880700977079;2799.357457;2799.34882047221;0.00863652779253243;3.0851821981277e-06
0.19400018283567;2801.08748365627;;;;;0.19400018283567;2801.07817;2801.08748365627;-0.00931365627457126;-3.3250254756622e-06
0.195119505616708;2803.37386337927;;;;;0.195119505616708;2803.394416;2803.37386337927;0.0205526207296316;7.33133397581527e-06
0.196238669143473;2806.22267614838;;;;;0.196238669143473;2806.243748;2806.22267614838;0.0210718516154884;7.50891708195564e-06
0.197357832672223;2809.73494989275;;;;;0.197357832672223;2809.689171;2809.73494989275;-0.0457788927456022;-1.62932231857195e-05
0.198476677921099;2813.74761312546;;;;;0.198476677921099;2813.740592;2813.74761312546;-0.00702112546059652;-2.49529948871581e-06
0.199595363943287;2818.42754542341;;;;;0.199595363943287;2818.430767;2818.42754542341;0.00322157659456934;1.14303910966685e-06
0.200714050041235;2823.66639829389;;;;;0.200714050041235;2823.683893;2823.66639829389;0.0174947061127568;6.1957027683328e-06
0.201832417725642;2829.54988063932;;;;;0.201832417725642;2829.532828;2829.54988063932;-0.0170526393180808;-6.02666247563351e-06
0.20295078530911;2836.09196953071;;;;;0.20295078530911;2836.098184;2836.09196953071;0.0062144692910806;2.19120386104397e-06
0.204068993915104;2843.28088714532;;;;;0.204068993915104;2843.219748;2843.28088714532;-0.0611391453230681;-2.15034892628595e-05
0.205186883972162;2851.07132935469;;;;;0.205186883972162;2851.029879;2851.07132935469;-0.0414503546930973;-1.453873037193e-05
0.206304774218782;2859.54128613727;;;;;0.206304774218782;2859.541132;2859.54128613727;-0.000154137273057131;-5.3902799764704e-08
0.207422345937024;2868.64612240081;;;;;0.207422345937024;2868.646845;2868.64612240081;0.000722599189430184;2.51895485388751e-07
0.208539917775336;2878.4175586085;;;;;0.208539917775336;2878.422133;2878.4175586085;0.00457439150159189;1.58920105885383e-06
0.209657330406859;2888.91053861848;;;;;0.209657330406859;2888.910686;2888.91053861848;0.0001473815227655;5.10162960314861e-08
0.210774424706643;2899.9979233135;;;;;0.210774424706643;2900.011356;2899.9979233135;0.0134326864967989;4.63194272291631e-06
0.211891518962768;2911.77450181067;;;;;0.211891518962768;2911.761423;2911.77450181067;-0.0130788106730506;-4.49171782060889e-06
0.213008294905333;2924.24665562483;;;;;0.213008294905333;2924.228333;2924.24665562483;-0.0183226248304891;-6.26579827016849e-06
0.214125070841599;2937.38500778563;;;;;0.214125070841599;2937.345105;2937.38500778563;-0.0399027856337852;-1.35846433454013e-05
0.215241687556364;2951.12126410273;;;;;0.215241687556364;2951.123228;2951.12126410273;0.00196389726852431;6.65474504721125e-07
0.216357986038655;2965.58943115391;;;;;0.216357986038655;2965.547678;2965.58943115391;-0.0417531539069387;-1.40794073946899e-05
0.217474284455093;2980.60152630432;;;;;0.217474284455093;2980.637276;2980.60152630432;0.0357496956844443;1.19939772518782e-05
0.218590264431402;2996.3378776673;;;;;0.218590264431402;2996.336874;2996.3378776673;-0.00100366730112;-3.34964773096472e-07
0.21970608528195;3012.70434336196;;;;;0.21970608528195;3012.653669;3012.70434336196;-0.0506743619562258;-1.68205069429857e-05
0.220821906225636;3029.6209194781;;;;;0.220821906225636;3029.632735;3029.6209194781;0.0118155219029177;3.89998489467658e-06
0.221937408694718;3047.16543606339;;;;;0.221937408694718;3047.143145;3047.16543606339;-0.0222910633856372;-7.31539751331152e-06
0.223052752042751;3065.24552316271;;;;;0.223052752042751;3065.2553;3065.24552316271;0.00977683728933698;3.18956704498219e-06
0.224167936196142;3083.89916448454;;;;;0.224167936196142;3083.893799;3083.89916448454;-0.00536548453737851;-1.73984089177077e-06
0.225283120386583;3103.12506812145;;;;;0.225283120386583;3103.087155;3103.12506812145;-0.0379131214544941;-1.22178719322803e-05
0.226397986238133;3122.81362607613;;;;;0.226397986238133;3122.785778;3122.81362607613;-0.0278480761348874;-8.91770301090675e-06
0.227512692894535;3142.97043934068;;;;;0.227512692894535;3142.939812;3142.97043934068;-0.0306273406795299;-9.74480661786529e-06
0.228627081160329;3163.57977347612;;;;;0.228627081160329;3163.535453;3163.57977347612;-0.0443204761245397;-1.40097927723586e-05
0.229741469447832;3184.56337079522;;;;;0.229741469447832;3184.545011;3184.56337079522;-0.0183597952222954;-5.76528049026698e-06
0.230855698647227;3205.91875454411;;;;;0.230855698647227;3205.895693;3205.91875454411;-0.0230615441055306;-7.19347923760744e-06
0.23196960941402;3227.61940691335;;;;;0.23196960941402;3227.590008;3227.61940691335;-0.0293989133460855;-9.10862695485376e-06
0.233083520120517;3249.59343057221;;;;;0.233083520120517;3249.596944;3249.59343057221;0.00351342779367769;1.08118879178688e-06
0.234197112513238;3271.7955977522;;;;;0.234197112513238;3271.785129;3271.7955977522;-0.010468752196175;-3.19970651598834e-06
0.235310545782136;3294.21655694214;;;;;0.235310545782136;3294.193596;3294.21655694214;-0.0229609421403438;-6.97012530417894e-06
0.236423819848958;3316.80126996274;;;;;0.236423819848958;3316.76557;3316.80126996274;-0.0356999627356345;-1.07634868917294e-05
0.237536934746281;3339.40145271731;;;;;0.237536934746281;3339.393327;3339.40145271731;-0.00812571731012213;-2.43329147376059e-06
0.238649890506147;3362.05711492128;;;;;0.238649890506147;3362.062569;3362.05711492128;0.00545407872095893;1.62224188545699e-06
0.239762687048807;3384.75313989167;;;;;0.239762687048807;3384.708117;3384.75313989167;-0.0450228916720334;-1.33018535471056e-05
0.240875165232284;3407.27686267854;;;;;0.240875165232284;3407.282674;3407.27686267854;0.00581132145953234;1.70555894991539e-06
0.241987643348108;3429.70653462611;;;;;0.241987643348108;3429.696991;3429.70653462611;-0.00954362611037141;-2.78264410395881e-06
0.243099803218011;3451.91826054118;;;;;0.243099803218011;3451.900222;3451.91826054118;-0.0180385411795214;-5.22568441131536e-06
0.244211803822324;3473.85174730382;;;;;0.244211803822324;3473.850675;3473.85174730382;-0.0010723038208198;-3.08678731799489e-07
0.245323645301443;3495.46230381086;;;;;0.245323645301443;3495.452523;3495.46230381086;-0.00978081086077509;-2.79815297058609e-06
0.24643516853263;3516.65000168764;;;;;0.24643516853263;3516.636612;3516.65000168764;-0.0133896876423023;-3.80752665675264e-06
0.247546691651295;3537.37555218082;;;;;0.247546691651295;3537.380219;3537.37555218082;0.00466681918123868;1.31928684289357e-06
0.24865789640948;3557.57246810057;;;;;0.24865789640948;3557.556134;3557.57246810057;-0.0163341005682014;-4.59138238525441e-06
0.249769101167092;3577.16181893723;;;;;0.249769101167092;3577.151965;3577.16181893723;-0.00985393722521621;-2.75468789741959e-06
0.250879828407113;3596.06903764656;;;;;0.250879828407113;3596.065383;3596.06903764656;-0.00365464655669712;-1.01629035277669e-06
0.251990555699392;3614.24179155291;;;;;0.251990555699392;3614.24294;3614.24179155291;0.0011484470905998;3.17755920026727e-07
0.253101123777158;3631.6283164831;;;;;0.253101123777158;3631.609362;3631.6283164831;-0.0189544831046078;-5.21930670818878e-06
0.254211373483112;3648.10694389666;;;;;0.254211373483112;3648.140008;3648.10694389666;0.0330641033406209;9.06327697624398e-06
0.255321464079462;3663.71794509321;;;;;0.255321464079462;3663.68304;3663.71794509321;-0.0349050932099999;-9.52732341441849e-06
0.25643139547929;3678.28536384556;;;;;0.25643139547929;3678.280597;3678.28536384556;-0.00476684556178952;-1.29594397058162e-06
0.257541167595122;3691.8092789402;;;;;0.257541167595122;3691.796106;3691.8092789402;-0.0131729401987286;-3.5681656896814e-06
0.258650621490567;3704.23113512035;;;;;0.258650621490567;3704.242762;3704.23113512035;0.0116268796518852;3.13880066694323e-06
0.259759916203732;3715.45669819212;;;;;0.259759916203732;3715.480172;3715.45669819212;0.023473807884784;6.31783963259542e-06
0.260869051645682;3725.51811117598;;;;;0.260869051645682;3725.516299;3725.51811117598;-0.00181217598355943;-4.8642277690366e-07
0.261978027948639;3734.29323029238;;;;;0.261978027948639;3734.310695;3734.29323029238;0.0174647076164547;4.67682232221299e-06
0.263086845133231;3741.76129753768;;;;;0.263086845133231;3741.767961;3741.76129753768;0.00666346231946591;1.78083258740744e-06
0.264195343959488;3747.88924138583;;;;;0.264195343959488;3747.882928;3747.88924138583;-0.00631338582979879;-1.68452055495977e-06
0.265303683542955;3752.64528758172;;;;;0.265303683542955;3752.644017;3752.64528758172;-0.00127058172165562;-3.38583067271957e-07
0.266411704811648;3755.96605376377;;;;;0.266411704811648;3755.960463;3755.96605376377;-0.00559076376885059;-1.4885044248802e-06
0.267519726106061;3757.85103087502;;;;;0.267519726106061;3757.847987;3757.85103087502;-0.00304387502455938;-8.10004831246353e-07
0.268627429069643;3758.25440329892;;;;;0.268627429069643;3758.256147;3758.25440329892;0.00174370107833965;4.63965469658461e-07
0.269734972810885;3757.19363035278;;;;;0.269734972810885;3757.184527;3757.19363035278;-0.00910335278194907;-2.42291873516732e-06
0.270842198151545;3754.63910644817;;;;;0.270842198151545;3754.628488;3754.63910644817;-0.0106184481746823;-2.8280955648793e-06
0.271949423527267;3750.59730130144;;;;;0.271949423527267;3750.557306;3750.59730130144;-0.0399953014430139;-1.06638289139139e-05
0.273056171458001;3744.99790137633;;;;;0.273056171458001;3744.996079;3744.99790137633;-0.00182237633453042;-4.86616353151706e-07
0.274162919343727;3737.92687552535;;;;;0.274162919343727;3737.90731;3737.92687552535;-0.0195655253519362;-5.2343527351769e-06
0.275269348847514;3729.33948211912;;;;;0.275269348847514;3729.34633;3729.33948211912;0.00684788088119603;1.83621478812777e-06
0.276375619118697;3719.29245115214;;;;;0.276375619118697;3719.28507;3719.29245115214;-0.00738115213880519;-1.98456208649938e-06
0.277481730281062;3707.77218224571;;;;;0.277481730281062;3707.778077;3707.77218224571;0.00589475428569131;1.58983471051234e-06
0.278587523141543;3694.79871480356;;;;;0.278587523141543;3694.810311;3694.79871480356;0.0115961964420421;3.13850927814035e-06
0.279693315932238;3680.41794437285;;;;;0.279693315932238;3680.42088;3680.41794437285;0.00293562714614382;7.9763354297235e-07
0.280798631250504;3664.66871066287;;;;;0.280798631250504;3664.648856;3664.66871066287;-0.0198546628739678;-5.41788958619062e-06
