Parameter;Value;;s;iObs(s);Fit
cno;0;;0.113071811873974;3791.754764;3791.71845611149
mu;8.00082449322449;;0.114199570884326;3758.087945;3758.0588902011
beta;3.0004232952989;;0.115327329955705;3725.681654;3725.6858844598
a3;3.49941850908507;;0.1164549298039;3694.406898;3694.36603238761
da3;0.603838110161197;;0.117582529670113;3664.092589;3664.11491384099
a3min;2.89558039892387;;0.118709970294594;3634.879179;3634.82396497738
sig3;0.299905921733395;;0.119837251849672;3606.431432;3606.50189106631
u3;0;;0.120964533425294;3579.011833;3578.96602498642
eta;0.870045113670899;;0.122091814929347;3552.586397;3552.53120773126
nu;4;;0.123218778035669;3526.837888;3526.84756557758
alpha;0.299969187601588;;0.124345741275647;3501.915922;3501.93980757659
sig1;0.149988649347101;;0.125472704443296;3477.733824;3477.74057729321
lcc;1.41182823418299;;0.126599508368285;3454.252156;3454.34385226646
q;0;;0.127726153222398;3431.589196;3431.50148325881
dan;0;;0.128852798001098;3409.460862;3409.40415589962
k;922.827592484644;;0.129979283686833;3388.048712;3387.97215805935
const1;1774.3062589107;;0.131105769246878;3367.23972;3367.20391242643
const2;-0.072941;;0.132232095803505;3346.924067;3346.85787294682
g;0;;0.133358263077514;3327.164326;3327.23715401849
La;16.6683786424121;;0.134484430330948;3308.058094;3308.09396719108
lm;13.3347029139297;;0.135610279313921;3289.450833;3289.43060725676
kapa;0.25;;0.136736287425988;3271.30124;3271.3230293544
Nm;2.66656524956338;;0.137861977159211;3253.657009;3253.66556506006
N;2.99985155672104;;0.138987666905207;3236.454634;3236.49441099054
Lc;10.4977360620973;;0.140113356677289;3219.749635;3219.73581811612
kapc;0.124987118620944;;0.141238887261257;3203.453207;3203.46674365882
;;;0.142364258714782;3187.615982;3187.59299295696
;;;0.143489470870494;3171.131063;3171.06762789253
;;;0.14461452401106;3153.452564;3153.41709665418
;;;0.145739577021515;3136.256505;3136.26649606616
;;;0.146864630024656;3119.559024;3119.63176314791
;;;0.14798936476348;3103.430802;3103.46557874151
;;;0.149114099464821;3087.659911;3087.62042117585
;;;0.150238675036261;3072.366298;3072.45641792667
;;;0.151363250506901;3057.610466;3057.6525952406
;;;0.152487507747257;3043.171519;3043.20931912552
;;;0.153611764966984;3029.249901;3029.24289154643
;;;0.154735862912521;3015.674667;3015.76624487285
;;;0.155859960883342;3002.610668;3002.60204697484
;;;0.156983899770614;2989.857498;2989.83139600961
;;;0.15810767940509;2977.574134;2977.51750203618
;;;0.159231299842196;2965.590119;2965.62560467197
;;;0.16035476113724;2954.101508;2954.16351496235
;;;0.161478222503194;2942.931085;2942.99372459952
;;;0.162601524577739;2932.231751;2932.21436599575
;;;0.163724667527806;2921.90515;2921.88023446845
;;;0.164847651407849;2912.005428;2911.93471932886
;;;0.165970635134742;2902.394271;2902.39064650777
;;;0.167093459751923;2893.23781;2893.26628303025
;;;0.16821612520082;2884.438532;2884.42593838164
;;;0.169338631422745;2876.089509;2876.07796067197
